,hrefs
2384,http://ufcstats.com/fighter-details/7be328bb3c2ea22e
2385,http://ufcstats.com/fighter-details/7a9ca95a92d7b64c
2386,http://ufcstats.com/fighter-details/f9ae6914f604aa9f
2387,http://ufcstats.com/fighter-details/b034747dc1d15491
2388,http://ufcstats.com/fighter-details/65ddc8a9ac4e8531
2389,http://ufcstats.com/fighter-details/a196332ee4aa8a82
2390,http://ufcstats.com/fighter-details/03e8df49c4a059ba
2391,http://ufcstats.com/fighter-details/95eb112a85601a0a
2392,http://ufcstats.com/fighter-details/e18012194473e8b0
2393,http://ufcstats.com/fighter-details/a00ec21cfbba17b6
2394,http://ufcstats.com/fighter-details/6e00cfffd54653c4
2395,http://ufcstats.com/fighter-details/47b63240018d5d86
2396,http://ufcstats.com/fighter-details/6083f497c22cc075
2397,http://ufcstats.com/fighter-details/776a58a67665a171
2398,http://ufcstats.com/fighter-details/3a12a2f096a6d975
2399,http://ufcstats.com/fighter-details/307064d3e0f036c2
2400,http://ufcstats.com/fighter-details/253076a23d03dcd0
2401,http://ufcstats.com/fighter-details/d31a5546c0e9b213
2402,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea
2403,http://ufcstats.com/fighter-details/d41937647eae9a34
2404,http://ufcstats.com/fighter-details/769fa803bf9d2e3b
2405,http://ufcstats.com/fighter-details/154a6b3ffae264cd
2406,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0
2407,http://ufcstats.com/fighter-details/0c258d1d8e16e5f1
2408,http://ufcstats.com/fighter-details/6a96ad1bc34fb113
2409,http://ufcstats.com/fighter-details/618f72750ec50b05
2410,http://ufcstats.com/fighter-details/52f7d300738961ac
2411,http://ufcstats.com/fighter-details/6aae253467e8f9ce
2412,http://ufcstats.com/fighter-details/e503aa5c252a1b4d
2413,http://ufcstats.com/fighter-details/0b534765dca35e71
2414,http://ufcstats.com/fighter-details/5751267660c734cb
2415,http://ufcstats.com/fighter-details/b997be68943010fc
2416,http://ufcstats.com/fighter-details/1d4bbaabd8b60173
2417,http://ufcstats.com/fighter-details/d1a1314976c50bef
2418,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb
2419,http://ufcstats.com/fighter-details/13e62d766b709aa6
2420,http://ufcstats.com/fighter-details/2db7fa8db6bc9632
2421,http://ufcstats.com/fighter-details/3f7c14c7eca7195d
2422,http://ufcstats.com/fighter-details/fd55393021a8c255
2423,http://ufcstats.com/fighter-details/31f8081c7600da93
2424,http://ufcstats.com/fighter-details/f4db63258ecf0613
2425,http://ufcstats.com/fighter-details/1209b5134401ca53
2426,http://ufcstats.com/fighter-details/fae67903c4fe636b
2427,http://ufcstats.com/fighter-details/195d0d3e14a2e256
2428,http://ufcstats.com/fighter-details/f562238becb9ec50
2429,http://ufcstats.com/fighter-details/78f485f851891d68
2430,http://ufcstats.com/fighter-details/94609dd91731d428
2431,http://ufcstats.com/fighter-details/952f6fa06f25a0ec
2432,http://ufcstats.com/fighter-details/fbbbc68d368832fa
2433,http://ufcstats.com/fighter-details/8d03ce87ca14e778
2434,http://ufcstats.com/fighter-details/840d2c82ea68b9aa
2435,http://ufcstats.com/fighter-details/69037fc7730e4225
2436,http://ufcstats.com/fighter-details/2b6d855c6e280fb1
2437,http://ufcstats.com/fighter-details/330ec26453c44a59
2438,http://ufcstats.com/fighter-details/1a31ef98efce7a79
2439,http://ufcstats.com/fighter-details/3edf45e1717fa764
2440,http://ufcstats.com/fighter-details/52a003d768f10d91
2441,http://ufcstats.com/fighter-details/5fceb45939fc0c8a
2442,http://ufcstats.com/fighter-details/22aa91e402d0fe1f
2443,http://ufcstats.com/fighter-details/4956f60b7fa57c1a
2444,http://ufcstats.com/fighter-details/53e533db1b8e9712
2445,http://ufcstats.com/fighter-details/a9bcf8717dd12532
2446,http://ufcstats.com/fighter-details/2c1170b825f58e57
2447,http://ufcstats.com/fighter-details/6810d8d2dd557cf9
2448,http://ufcstats.com/fighter-details/5cde96e0a1a1fffe
2449,http://ufcstats.com/fighter-details/6c9383ffab2725a5
2450,http://ufcstats.com/fighter-details/6bf5a7d3e081ade2
2451,http://ufcstats.com/fighter-details/c68c68efaa5ca6ef
2452,http://ufcstats.com/fighter-details/21321cdfba797c52
2453,http://ufcstats.com/fighter-details/4acf03bdec2025d7
2454,http://ufcstats.com/fighter-details/e983c62faf677ab2
2455,http://ufcstats.com/fighter-details/9bff1b4c37ebbede
2456,http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd
2457,http://ufcstats.com/fighter-details/73e09f837f3b5ecc
2458,http://ufcstats.com/fighter-details/4c27ca8c8481f79a
2459,http://ufcstats.com/fighter-details/a3d1d060f9af97fe
2460,http://ufcstats.com/fighter-details/7339d340aa2889cb
2461,http://ufcstats.com/fighter-details/d665de9b4da87c22
2462,http://ufcstats.com/fighter-details/b7ffa72aa148599a
2463,http://ufcstats.com/fighter-details/ed9d8ee3a4239b1c
2464,http://ufcstats.com/fighter-details/bd4389b71fdc0ce2
2465,http://ufcstats.com/fighter-details/f21a3d68fb9df387
2466,http://ufcstats.com/fighter-details/9e8e5c529057fe60
2467,http://ufcstats.com/fighter-details/459e4dc69ec669b2
2468,http://ufcstats.com/fighter-details/64360e618823a8e4
2469,http://ufcstats.com/fighter-details/0a73acff6325c1e2
2470,http://ufcstats.com/fighter-details/3a24769a4855040a
2471,http://ufcstats.com/fighter-details/80fa8218c99f9c58
2472,http://ufcstats.com/fighter-details/d343df8ba11f4c4e
2473,http://ufcstats.com/fighter-details/efc67b07eed39794
2474,http://ufcstats.com/fighter-details/68d35296f566792b
2475,http://ufcstats.com/fighter-details/032cc3922d871c7f
2476,http://ufcstats.com/fighter-details/0fd5f4b838e890cc
2477,http://ufcstats.com/fighter-details/029e1293e609fd74
2478,http://ufcstats.com/fighter-details/2b6fc1c02736833d
2479,http://ufcstats.com/fighter-details/8667caa0451d245b
2480,http://ufcstats.com/fighter-details/20bcc9966affb19c
2481,http://ufcstats.com/fighter-details/d25b93992f285953
2482,http://ufcstats.com/fighter-details/cb52f9490c2dc069
2483,http://ufcstats.com/fighter-details/69ea0119f6f0dfe0
2484,http://ufcstats.com/fighter-details/46effbd1135423c5
2485,http://ufcstats.com/fighter-details/b50a426a33da0012
2486,http://ufcstats.com/fighter-details/338fda4ec7034c5d
2487,http://ufcstats.com/fighter-details/56bc9ccb609df534
2488,http://ufcstats.com/fighter-details/04835018f90b118c
2489,http://ufcstats.com/fighter-details/494b0bfdbac74502
2490,http://ufcstats.com/fighter-details/7139cd2ae4bf6a29
2491,http://ufcstats.com/fighter-details/6e3282d57d2467a0
2492,http://ufcstats.com/fighter-details/2d6d6ffe5a446ea2
2493,http://ufcstats.com/fighter-details/f43907e75f8d9baa
2494,http://ufcstats.com/fighter-details/0845c81e37d3bcb3
2495,http://ufcstats.com/fighter-details/4b2390cfaceb91d8
2496,http://ufcstats.com/fighter-details/b6c4451cb13c9303
2497,http://ufcstats.com/fighter-details/6a8a06b542e1516d
2498,http://ufcstats.com/fighter-details/01daf32100ed7517
2499,http://ufcstats.com/fighter-details/32541eb5d12668b4
2500,http://ufcstats.com/fighter-details/acff437707625fc7
2501,http://ufcstats.com/fighter-details/aa40fe6038db56cb
2502,http://ufcstats.com/fighter-details/33454ad90754cb49
2503,http://ufcstats.com/fighter-details/02a65a55f25fb4f3
2504,http://ufcstats.com/fighter-details/98c23cb6da5b3352
2505,http://ufcstats.com/fighter-details/0d65c432720accb9
2506,http://ufcstats.com/fighter-details/15b1b21cd743d652
2507,http://ufcstats.com/fighter-details/07225ba28ae309b6
2508,http://ufcstats.com/fighter-details/bec2746f033802c3
2509,http://ufcstats.com/fighter-details/acd9513399a8b09b
2510,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a
2511,http://ufcstats.com/fighter-details/1e85912c9bab7e2b
2512,http://ufcstats.com/fighter-details/72ea1984c52019b5
2513,http://ufcstats.com/fighter-details/32c03df3c9760069
2514,http://ufcstats.com/fighter-details/948880beac71f028
2515,http://ufcstats.com/fighter-details/e96d8538d3f9d0ed
2516,http://ufcstats.com/fighter-details/dfbb95ca0c143988
2517,http://ufcstats.com/fighter-details/7613773461b276f4
2518,http://ufcstats.com/fighter-details/8e0709784259402d
2519,http://ufcstats.com/fighter-details/5a9104718439ef44
2520,http://ufcstats.com/fighter-details/684d3aee255a3d09
2521,http://ufcstats.com/fighter-details/f2ad06f1007c481a
2522,http://ufcstats.com/fighter-details/470fedbc8563ac47
2523,http://ufcstats.com/fighter-details/9f842be1a5337be6
2524,http://ufcstats.com/fighter-details/318572f6f74b760d
2525,http://ufcstats.com/fighter-details/887e09328cd63df1
2526,http://ufcstats.com/fighter-details/6b8db407d49c6e4b
2527,http://ufcstats.com/fighter-details/def8166ff24bd237
2528,http://ufcstats.com/fighter-details/2f732dd9210d301f
2529,http://ufcstats.com/fighter-details/9c5828c6fd9dc948
2530,http://ufcstats.com/fighter-details/f53c1f4ceeed8c08
2531,http://ufcstats.com/fighter-details/8eb239a52fc4ec14
2532,http://ufcstats.com/fighter-details/6d68c1afe954f121
2533,http://ufcstats.com/fighter-details/f84dfc5a8d178403
2534,http://ufcstats.com/fighter-details/5b407acfe0ef9b76
2535,http://ufcstats.com/fighter-details/d632d156c0549e07
2536,http://ufcstats.com/fighter-details/01784fbc27c68b14
2537,http://ufcstats.com/fighter-details/4512e46543b960ad
2538,http://ufcstats.com/fighter-details/865aa315ea62c511
2539,http://ufcstats.com/fighter-details/6b8f28da9a483049
2540,http://ufcstats.com/fighter-details/47cd337b86b1af92
2541,http://ufcstats.com/fighter-details/1ef0eae31904e534
2542,http://ufcstats.com/fighter-details/871ce0b4a01922b6
2543,http://ufcstats.com/fighter-details/b4ad3a06ee4d660c
2544,http://ufcstats.com/fighter-details/20e403a1acfef130
2545,http://ufcstats.com/fighter-details/4bb9d7a32d02a03e
2546,http://ufcstats.com/fighter-details/47b7e4e60813b7b2
2547,http://ufcstats.com/fighter-details/e18a19001a3f7c7d
2548,http://ufcstats.com/fighter-details/373be586f370d400
2549,http://ufcstats.com/fighter-details/8cb76103cd8a1562
2550,http://ufcstats.com/fighter-details/16b89be2f5c16fba
2551,http://ufcstats.com/fighter-details/8f4eeaf7a0df7c1a
2552,http://ufcstats.com/fighter-details/c51da79b0346b5b7
2553,http://ufcstats.com/fighter-details/856c4d2668a875f9
2554,http://ufcstats.com/fighter-details/01dd4cdc2446f665
2555,http://ufcstats.com/fighter-details/d2f43cfaf8ca3560
2556,http://ufcstats.com/fighter-details/c96e2ae6021144a1
2557,http://ufcstats.com/fighter-details/a67d071163962af8
2558,http://ufcstats.com/fighter-details/55f80a8aeffcdb33
2559,http://ufcstats.com/fighter-details/1e12c1dbbb1e2dda
2560,http://ufcstats.com/fighter-details/82b4e942781b1046
2561,http://ufcstats.com/fighter-details/ad3a5e465c76e499
2562,http://ufcstats.com/fighter-details/320edfb0332b7073
2563,http://ufcstats.com/fighter-details/de20ffb3fc2e7629
2564,http://ufcstats.com/fighter-details/797ddccda75f169f
2565,http://ufcstats.com/fighter-details/4304992c2acc187b
2566,http://ufcstats.com/fighter-details/a6c20202c701e5ca
2567,http://ufcstats.com/fighter-details/60029bcf496bd707
2568,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75
2569,http://ufcstats.com/fighter-details/e8c170a64dc920ac
2570,http://ufcstats.com/fighter-details/ab7c212de9f66af0
2571,http://ufcstats.com/fighter-details/f31c0905045fa100
2572,http://ufcstats.com/fighter-details/a0f0004aadf10b71
2573,http://ufcstats.com/fighter-details/edad57b3dddf2168
2574,http://ufcstats.com/fighter-details/74fefd43f073cd2f
2575,http://ufcstats.com/fighter-details/56116537d71a578c
2576,http://ufcstats.com/fighter-details/749685d24e2cac50
2577,http://ufcstats.com/fighter-details/7573d25a078b5732
2578,http://ufcstats.com/fighter-details/b5da8f7d05e85a55
2579,http://ufcstats.com/fighter-details/349aaa3da11eb587
2580,http://ufcstats.com/fighter-details/9df394db5ca103eb
2581,http://ufcstats.com/fighter-details/285ae0b4a68221f4
2582,http://ufcstats.com/fighter-details/b709b534b6873744
2583,http://ufcstats.com/fighter-details/14ff46596ad80609
2584,http://ufcstats.com/fighter-details/6a0b80a24f22e152
2585,http://ufcstats.com/fighter-details/c0231720fe516994
2586,http://ufcstats.com/fighter-details/64be3dc99eaa42b6
2587,http://ufcstats.com/fighter-details/86ad0ae839331bd7
2588,http://ufcstats.com/fighter-details/8b2a18d3c6735083
2589,http://ufcstats.com/fighter-details/9fe7af8b3fbe00a0
2590,http://ufcstats.com/fighter-details/2975297f505e9447
2591,http://ufcstats.com/fighter-details/96d173b7f92aa520
2592,http://ufcstats.com/fighter-details/6b16024d44eb03a2
2593,http://ufcstats.com/fighter-details/c8cca8f3de5be4b4
2594,http://ufcstats.com/fighter-details/eafedba0617ced81
2595,http://ufcstats.com/fighter-details/56116a79e4deed06
2596,http://ufcstats.com/fighter-details/cd7763bcadb5d4c8
2597,http://ufcstats.com/fighter-details/83d0de122f2f9664
2598,http://ufcstats.com/fighter-details/2dc7c49cfaeb867c
2599,http://ufcstats.com/fighter-details/60c72f7459827881
2600,http://ufcstats.com/fighter-details/f14cf73e51b29254
2601,http://ufcstats.com/fighter-details/9310418684bc896f
2602,http://ufcstats.com/fighter-details/d0a5ef38a7778ac2
2603,http://ufcstats.com/fighter-details/748d4e35f846a029
2604,http://ufcstats.com/fighter-details/2e04a3b4a2011b97
2605,http://ufcstats.com/fighter-details/87c0b1c696ddfb43
2606,http://ufcstats.com/fighter-details/122806b56775a53a
2607,http://ufcstats.com/fighter-details/4f732e58ed907eff
2608,http://ufcstats.com/fighter-details/bba678d312590087
2609,http://ufcstats.com/fighter-details/198994b47f395af0
2610,http://ufcstats.com/fighter-details/f354c50b8d63d9b3
2611,http://ufcstats.com/fighter-details/49e96ff8ab781589
2612,http://ufcstats.com/fighter-details/e7bfdb5e0112891e
2613,http://ufcstats.com/fighter-details/38ed5a2299230227
2614,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1
2615,http://ufcstats.com/fighter-details/bfe95ec546692b13
2616,http://ufcstats.com/fighter-details/3253b16d38ae087d
2617,http://ufcstats.com/fighter-details/2844b047183a1adb
2618,http://ufcstats.com/fighter-details/e670f8cc2969a789
2619,http://ufcstats.com/fighter-details/34b634cb2471bdde
2620,http://ufcstats.com/fighter-details/99c7610aa74995d3
2621,http://ufcstats.com/fighter-details/73c7cfa551289285
2622,http://ufcstats.com/fighter-details/c742287ed86a09bc
2623,http://ufcstats.com/fighter-details/879b8df81523d91b
2624,http://ufcstats.com/fighter-details/0699c4b2a7c3c76f
2625,http://ufcstats.com/fighter-details/fc169c387b4b465d
2626,http://ufcstats.com/fighter-details/a2ac473d74eb157c
2627,http://ufcstats.com/fighter-details/fa37628269132d1a
2628,http://ufcstats.com/fighter-details/9a70f67ad2187fa3
2629,http://ufcstats.com/fighter-details/960d6cae8879ba2b
2630,http://ufcstats.com/fighter-details/d50382dc0565a9e1
2631,http://ufcstats.com/fighter-details/595db60957de51d3
2632,http://ufcstats.com/fighter-details/e5549c82bfb5582d
2633,http://ufcstats.com/fighter-details/44f46b0592ca0814
2634,http://ufcstats.com/fighter-details/4a9e305633f3ef47
2635,http://ufcstats.com/fighter-details/eee8efec7b951d84
2636,http://ufcstats.com/fighter-details/af62f99eb7606308
2637,http://ufcstats.com/fighter-details/80daefbed11ce998
2638,http://ufcstats.com/fighter-details/96c336b463e0662c
2639,http://ufcstats.com/fighter-details/89578ae236ee04e9
2640,http://ufcstats.com/fighter-details/ab2b4ff41d6ebe0f
2641,http://ufcstats.com/fighter-details/2ac4628c08ec5125
2642,http://ufcstats.com/fighter-details/4b4753d19489297f
2643,http://ufcstats.com/fighter-details/c1a5d3843596df92
2644,http://ufcstats.com/fighter-details/575360be653ad6a6
2645,http://ufcstats.com/fighter-details/01fed6f61ebea01f
2646,http://ufcstats.com/fighter-details/f2b6fdb20675b11c
2647,http://ufcstats.com/fighter-details/41f90012b86a11bf
2648,http://ufcstats.com/fighter-details/202b0467521c9d6f
2649,http://ufcstats.com/fighter-details/f3743d8ef5dde970
2650,http://ufcstats.com/fighter-details/c61f66d8c3fd5f07
2651,http://ufcstats.com/fighter-details/7aabd61419f747d1
2652,http://ufcstats.com/fighter-details/5df10509264586e5
2653,http://ufcstats.com/fighter-details/b93c06d09d1c4ac0
2654,http://ufcstats.com/fighter-details/369ea36e450ae62a
2655,http://ufcstats.com/fighter-details/93b9496275bbbf80
2656,http://ufcstats.com/fighter-details/7ea5d60d2e6a8ad0
2657,http://ufcstats.com/fighter-details/cbb682f5fcc44bfc
2658,http://ufcstats.com/fighter-details/de75d1c45a39e221
2659,http://ufcstats.com/fighter-details/e86bc32f5997a8f7
2660,http://ufcstats.com/fighter-details/81b57acd6975ac06
2661,http://ufcstats.com/fighter-details/5904b0b38dc6718d
2662,http://ufcstats.com/fighter-details/80dbeb1dd5b53e64
2663,http://ufcstats.com/fighter-details/05560764359161e4
2664,http://ufcstats.com/fighter-details/09a82bd51ff61376
2665,http://ufcstats.com/fighter-details/99020eeb8cd5689d
2666,http://ufcstats.com/fighter-details/34c2b3656f88f7ef
2667,http://ufcstats.com/fighter-details/dcbf01d605681ad1
2668,http://ufcstats.com/fighter-details/e9ac7bfb65c25497
2669,http://ufcstats.com/fighter-details/60425d07ef4b91a7
2670,http://ufcstats.com/fighter-details/7922e8269adcc25a
2671,http://ufcstats.com/fighter-details/fa399f7f6e17f7f5
2672,http://ufcstats.com/fighter-details/c77a953488e5607d
2673,http://ufcstats.com/fighter-details/c945adc22c2bfe8f
2674,http://ufcstats.com/fighter-details/830f60497fab345a
2675,http://ufcstats.com/fighter-details/1cf7ccf64a5bf24e
2676,http://ufcstats.com/fighter-details/df7d386a54e07446
2677,http://ufcstats.com/fighter-details/236a37d96d476164
2678,http://ufcstats.com/fighter-details/9a967e8e43dcef63
2679,http://ufcstats.com/fighter-details/0d506315895efffc
2680,http://ufcstats.com/fighter-details/4bf6b225ff6099c4
2681,http://ufcstats.com/fighter-details/7826923b47f8d72a
2682,http://ufcstats.com/fighter-details/361d49960a196976
2683,http://ufcstats.com/fighter-details/25af5e832f17b474
2684,http://ufcstats.com/fighter-details/31bbd39c0a075d4e
2685,http://ufcstats.com/fighter-details/a3a542074109b347
2686,http://ufcstats.com/fighter-details/8765559b6a29a421
2687,http://ufcstats.com/fighter-details/c549573c0df4d676
2688,http://ufcstats.com/fighter-details/9756095cb76b67c3
2689,http://ufcstats.com/fighter-details/f41b9f5efc7162d6
2690,http://ufcstats.com/fighter-details/7215953cd5c6254d
2691,http://ufcstats.com/fighter-details/029eaff01e6bb8f0
2692,http://ufcstats.com/fighter-details/53278852bcd91e11
2693,http://ufcstats.com/fighter-details/b18fb36a4aa00093
2694,http://ufcstats.com/fighter-details/abb68e3c7ca128f2
2695,http://ufcstats.com/fighter-details/543cd2258f4fa339
2696,http://ufcstats.com/fighter-details/3bb030257966b022
2697,http://ufcstats.com/fighter-details/6d1bffff14897645
2698,http://ufcstats.com/fighter-details/d3fa5c5955397532
2699,http://ufcstats.com/fighter-details/56bf3ed155bd0fcd
2700,http://ufcstats.com/fighter-details/303e017a9074f3aa
2701,http://ufcstats.com/fighter-details/ac40f7e3cbecdda4
2702,http://ufcstats.com/fighter-details/260bd4cef10b033f
2703,http://ufcstats.com/fighter-details/8fc9ae9c7527dfcb
2704,http://ufcstats.com/fighter-details/7e208569469c8bc8
